chart_id,elo_diff,msd_overrated,skillset,chart_name
353286,1030.44,0.9884,handstream,"('反重力の街', ""Tera's Megapack Volume 3"")"
299144,1327.36,0.9879,handstream,"('End Of An Empire', ""Rachel's Rabifiles 2"")"
258047,1071.54,0.9875,handstream,"('Air', 'CN.ZK')"
310304,1227.07,0.9873,handstream,"('Yggdrasil', 'Speed Training For SM Volume 4')"
350920,1027.17,0.9873,handstream,"('Amatsu Kitsune', 'APEX Extreme')"
338422,1270.45,0.987,handstream,"('31ë©†®!© Åท6€1', ""naetsuka's Megapack Volume 3"")"
353059,996.77,0.9869,handstream,"('Super Lovely', 'Kazye Minipack 2')"
363439,1273.36,0.9869,handstream,"('CALLING SGNSN', 'Overloading Stamina Training Megapack SS')"
310293,1025.04,0.9865,handstream,"('Omega Rhythm', 'Speed Training For SM Volume 4')"
291121,798.21,0.9864,handstream,"('Everytime We Touch', 'Neon Club Handstream 2')"
264517,1256.44,0.985,handstream,"('Embraced by the Flame', 'Etterna Explosion Excitepack')"
256534,1249.94,0.9849,handstream,"('Tenku No Shiro Vuerieru', ""Bunch of Files You Probably Don't Have 4"")"
310313,1104.68,0.9844,handstream,"('AiAe', 'Speed Training For SM Volume 4')"
299037,1294.97,0.9837,handstream,"('無敵のSoldier', ""AZVW's 4 Key mini pack 4 -RENEWAL & COMPARISION-"")"
309185,1301.82,0.9837,handstream,"('Kamiari Algorithm', 'SMOC EXTRA')"
276932,1632.02,0.9833,handstream,"('Jashin no Konrei, Gi wa Ai to Shiru.', ""jj & dd 's bb"")"
270292,1359.04,0.9831,handstream,"('Choke', 'Grape Cola 2')"
329142,1329.21,0.9829,handstream,"('Quaerite Veritatis', 'xXxRUSSIAxXx')"
292527,1087.44,0.9828,handstream,"('Can You Say KanColle?', ""Moskas' Originals feat. PMC"")"
314828,1362.16,0.9824,handstream,"('Uta', 'The End')"
329618,1271.71,0.9819,handstream,"('Reason of Dance', ""Xingyue's ETTERNA IV"")"
273411,1104.77,0.9813,handstream,"('Love is War', 'Initial J Extra Stage')"
342640,1202.39,0.9809,handstream,"('BABY GIRL', 'Fiery Stream Pack Vol.1')"
310322,1133.68,0.9808,handstream,"('C18H27NO3', 'Speed Training For SM Vol.3')"
333523,1459.79,0.9807,handstream,"('Decoy', '#774 Etterna Explosion Excitepack')"
302682,1169.52,0.9804,handstream,"('Drochit pravaya ruka', 'Russian Underground')"
280714,959.65,0.9802,handstream,"('Dango Dango Drum and Bass', 'Jumpstream Peru 2')"
280756,1142.29,0.9794,handstream,"('Tze Chiang', 'Jumpstream Of Fighters Vol. 2')"
333340,995.92,0.9793,handstream,"('乙女どもよ。', '#774 Etterna Explosion Excitepack')"
339519,1136.72,0.9788,handstream,"('Loli Bomb', ""Amei's Handstream Collection 2"")"
350917,1209.82,0.9785,handstream,"('Paranoia', 'APEX Extreme')"
331557,1337.32,0.9783,handstream,"('In My Love', 'Caustic_Conversion')"
310323,1659.93,0.978,handstream,"('Sakurayozora', 'Speed Training For SM Vol.3')"
329652,1003.57,0.9776,handstream,"('MiracleI', ""Xingyue's ETTERNA II"")"
251966,1870.66,0.9774,handstream,"('ETERNAL DRAIN', 'ATTang')"
339017,1138.76,0.977,handstream,"(""Bad for me (Dz'Xa's Amenpunk)"", 'Polarin Pack 4')"
270291,1259.81,0.9765,handstream,"('Body Breakdown', 'Grape Cola 2')"
290617,1086.14,0.9765,handstream,"('World Sound', 'Nuclear Blast JS Awesome Bomb Filez 5')"
280688,858.26,0.9761,handstream,"('Station Earth ft. Roos Denayer', 'Jumpstream Perú')"
329037,1203.86,0.9756,handstream,"('Galaxy Burst', 'xXxRUSSIAxXx 2')"
350922,1213.92,0.9751,handstream,"('Einherjar Joker', 'APEX Extreme')"
264556,1183.64,0.9748,handstream,"('むしみこうにゃーのハッピッピー', 'Etterna Explosion Excitepack')"
310275,1202.32,0.9747,handstream,"('So Sweet Bitter Days', 'Speed Training For SM Volume 4')"
316943,1069.08,0.9744,handstream,"('Bussipysäkillä (Blood Rave Bombaklaat Remix)', 'Suomi 101')"
350943,993.56,0.9736,handstream,"('Palette', 'APEX Extreme')"
333279,1060.61,0.9734,handstream,"('Teio Step & Gold Ship Россия Путешествия & Bakushin cobra', '#774 Etterna Explosion Excitepack')"
264543,1176.4,0.9732,handstream,"('透明エレジー', 'Etterna Explosion Excitepack')"
307387,1204.69,0.9728,handstream,"('My Awesome Flat Chest On The Ground', ""Ska-Cola Machin'"")"
271798,1183.95,0.9727,handstream,"(""Shantae and the Pirate's Curse Boss Battle"", 'hi19hi19 Pack 3 - Popcorn Blast JS Buttery Snack Filez')"
264742,1072.54,0.9725,handstream,"('太陽の花', 'Etterna Explosion Excitepack')"
290570,947.08,0.9723,handstream,"('Everytime I hear Your Name', 'Nuclear Blast JS Awesome Bomb Filez 5')"
336665,1184.28,0.9721,handstream,"('LOVE☆BEAM', 'Jumpstream Of Fighters Vol. 1')"
264512,1303.84,0.9716,handstream,"('Tits or get the fuck out!!', 'Etterna Explosion Excitepack')"
270290,1338.83,0.9703,handstream,"('ぷれぜんたー☆', 'Grape Cola 2')"
329641,1078.88,0.9701,handstream,"('Oyasumi', ""Xingyue's ETTERNA II"")"
357779,991.25,0.9701,handstream,"('Nanawo Akari  One Room Sugar Life', ""Xingyue's ETTERNA III"")"
273368,1267.37,0.97,handstream,"('Memoria Reborn', 'Initial J First Stage')"
329602,1194.5,0.9692,handstream,"('Hemisphere - Exit Trance Remix', ""Xingyue's ETTERNA V"")"
328597,1089.13,0.969,handstream,"('Burst Linker', 'Yolomania Vol. 3')"
255724,1338.39,0.9687,handstream,"('Sigmund (Sped Up Ver.)', 'Certified Hood Classics')"
333360,1058.71,0.9687,handstream,"('ANIMA', '#774 Etterna Explosion Excitepack')"
280762,1327.48,0.9686,handstream,"('EVERLASTING HAPPiNESS↑', 'Jumpstream Of Fighters Vol. 2')"
350909,1118.2,0.9684,handstream,"('インフェルノ', 'APEX Extreme')"
350990,1283.28,0.9681,handstream,"('Boogie Woogie Splatter Show', 'APEX Extreme')"
354025,1265.71,0.968,handstream,"('Aestivalis', ""XingRen's Megapack vol.1"")"
309138,1742.47,0.9679,handstream,"('STRONG 280', 'SMOC EXTRA')"
329181,1089.19,0.9675,handstream,"('Frame of Mind', 'xXxRUSSIAxXx')"
250497,1423.53,0.9674,handstream,"('Nautin Elämästä', 'Anime Sucks Ass  3')"
280729,1013.42,0.9673,handstream,"('Bookmaker', 'Jumpstream Peru 2')"
246651,1372.99,0.9672,handstream,"('Shakunetsu Candle Master Tomoshii', '10Dollar Dump Dump Revolutions 3')"
328608,1014.37,0.9666,handstream,"('Hollywood Galaxy', 'Yolomania Vol. 3')"
255728,1129.97,0.9661,handstream,"('One Reason', 'Celeb Dumplings (Delicious Edition)')"
290567,921.88,0.9659,handstream,"('Eagle', 'Nuclear Blast JS Awesome Bomb Filez 5')"
315450,1629.01,0.9658,handstream,"('Dusk (Radio Edit)', ""Tera's Megapack vol.2"")"
315287,1664.47,0.9657,handstream,"('Breakcore Iz 4 Boomerz', 'TESTOPACK')"
329760,867.1,0.9656,handstream,"('Rockefeller Street', ""XingRen's Megapack vol.4 (Cute & Weird Songs)"")"
299005,1121.33,0.9654,handstream,"('CHMR', 'Overloading Stamina Training Megapack SSS')"
310280,1296.11,0.9654,handstream,"('3rd Eye In Breast (Rebuild)', 'Speed Training For SM Volume 4')"
336663,1038.98,0.9647,handstream,"('Shooting Star', 'Jumpstream Of Fighters Vol. 1')"
255687,1026.87,0.9645,handstream,"('Fallen', 'Certified Hood Classics')"
253606,1390.3,0.9641,handstream,"('Uta', 'Bad.End')"
271796,1104.09,0.9641,handstream,"(""Shantae- Risky's Revenge Boss Battle"", 'hi19hi19 Pack 3 - Popcorn Blast JS Buttery Snack Filez')"
328995,1057.69,0.9635,handstream,"('Jingle', 'xXxRUSSIAxXx 3')"
350923,1117.5,0.9633,handstream,"('Sigmund', 'APEX Extreme')"
329637,1344.41,0.9618,handstream,"('Cause disarray', ""Xingyue's ETTERNA IV"")"
283222,1036.77,0.9612,handstream,"('Ukigumo', 'LEINISM')"
333436,921.54,0.9611,handstream,"('Half Hearts', '#774 Etterna Explosion Excitepack')"
273798,1137.05,0.9598,handstream,"('The Force Of Courage', 'Icy X')"
310319,1299.21,0.9596,handstream,"('Perfect Neglect', 'Speed Training For SM Volume 4')"
290725,1074.71,0.9588,handstream,"('Quadraphinix', 'Nuclear Blast JS Awesome Bomb Filez 3')"
271787,1169.68,0.9587,handstream,"('Firmament Castle Velier', 'hi19hi19 Pack 3 - Popcorn Blast JS Buttery Snack Filez')"
310366,1300.25,0.9587,handstream,"('Madness In Me', 'Speed Training For SM Vol.2')"
273806,1207.37,0.9578,handstream,"('Scars Of Yesterday', 'Icy X')"
363429,1137.76,0.9566,handstream,"('DATA DRAIN', 'Overloading Stamina Training Megapack SS')"
290636,1032.95,0.9564,handstream,"(""30's Swing tek"", 'Nuclear Blast JS Awesome Bomb Filez 5')"
273797,1232.42,0.9563,handstream,"('E. P. M.', 'Icy X')"
307382,1278.47,0.9563,handstream,"('Night of Nights', ""Ska-Cola Machin'"")"
290979,1174.48,0.9559,handstream,"('12 little fragments of silence', 'Nightflower Complex')"
315269,1224.48,0.9559,handstream,"('ash kaashh', 'TESTOPACK')"
291166,1011.11,0.9552,handstream,"('DESIRE DRIVE (LLS HARDCORE REMIX)', 'Neon Club Handstream')"
354022,1181.3,0.9546,handstream,"('Love & Justice', ""XingRen's Megapack vol.1"")"
310295,1227.58,0.9534,handstream,"('Kakuzetsu Thanatos', 'Speed Training For SM Volume 4')"
246603,1317.51,0.9521,handstream,"('Sakura Reflection', '10Dollar Dump Dump Revolutions 4')"
329656,1066.22,0.9512,handstream,"('Die Young', ""Xingyue's ETTERNA II"")"
318594,1076.16,0.951,handstream,"(""Schrodinger's Boner"", 'Treatpack 1')"
264644,1226.61,0.9505,handstream,"('ウミユリ海底譚', 'Etterna Explosion Excitepack')"
291148,838.55,0.9503,handstream,"('Distant Futures v2 (Spinal Fusion Remix)', 'Neon Club Handstream')"
264555,916.32,0.9485,handstream,"('Rally Go Round', 'Etterna Explosion Excitepack')"
273814,1745.49,0.9484,handstream,"('With A Dance Number', 'Icy X')"
251787,1156.4,0.9481,handstream,"('PaIII Sensation', 'Autotelic Jacks')"
264647,1204.04,0.9479,handstream,"('Aaron', 'Etterna Explosion Excitepack')"
257779,1214.53,0.9475,handstream,"('Dressed as Goblins', 'cesspool of ribal 4')"
280730,762.8,0.9472,handstream,"('before...', 'Jumpstream Peru 2')"
254186,804.2,0.9465,handstream,"(""I'm Made of Wax, Larry, What Are You Made Of?"", 'boi')"
264665,971.86,0.9464,handstream,"('プレパレード', 'Etterna Explosion Excitepack')"
280727,1297.12,0.9462,handstream,"('Possessed By Blood Moon', 'Jumpstream Peru 2')"
290723,1104.18,0.9456,handstream,"('Destroyer Of The Universe', 'Nuclear Blast JS Awesome Bomb Filez 3')"
285140,1328.14,0.9453,handstream,"('adrenaline!!!', 'Miracle Streamz^2')"
336656,1089.24,0.9427,handstream,"('Express Emotion', 'Jumpstream Of Fighters Vol. 1')"
282056,1223.08,0.9422,handstream,"('Thunderstruck', 'Lofty Minipack 3')"
318602,1085.72,0.9411,handstream,"('Claw (Speed up ver.)', 'Treatpack 1')"
329658,1387.78,0.9409,handstream,"('Absolute Domination', ""Xingyue's ETTERNA II"")"
307405,1255.09,0.9398,handstream,"('The Party We Have Never Seen', ""Sizuka's Simfiles 2"")"
290588,1148.37,0.9397,handstream,"('Holding On', 'Nuclear Blast JS Awesome Bomb Filez 5')"
328598,1062.05,0.9375,handstream,"('DARK LEGACY', 'Yolomania Vol. 3')"
264687,956.82,0.9374,handstream,"('花雪 (DJ AIR-G Remix)', 'Etterna Explosion Excitepack')"
328078,1606.91,0.9373,handstream,"('Deconstruction Star', 'Z.Speed Training For SM Vol.1')"
333468,921.41,0.9364,handstream,"('Scars of FAUNA', '#774 Etterna Explosion Excitepack')"
350997,1376.23,0.9358,handstream,"('katharsis', 'APEX Extreme')"
336669,1293.94,0.9351,handstream,"('Love & Justice', 'Jumpstream Of Fighters Vol. 1')"
315274,1261.72,0.9344,handstream,"('Saturday morning', 'TESTOPACK')"
314829,1452.74,0.9342,handstream,"('FUBUKI', 'The End')"
310353,1367.38,0.9336,handstream,"('Vagrant', 'Speed Training For SM Vol.2')"
328655,1288.62,0.9333,handstream,"('Tenshi', 'Yolomania Vol. 3')"
285139,1135.89,0.933,handstream,"('Skyward', 'Miracle Streamz^2')"
350921,1029.07,0.933,handstream,"(""I'm so Happy"", 'APEX Extreme')"
353995,1173.57,0.9322,handstream,"('Tokamak Sol Canon(cut)', ""XingRen's Megapack vol.1"")"
329180,1250.2,0.931,handstream,"('Black Rover (TV Size)', 'xXxRUSSIAxXx')"
287642,1095.14,0.9307,handstream,"('asereje(SPEED REMIX)', 'Moonsault Blaze Minipack 1')"
260732,1062.25,0.9305,handstream,"(""Heaven's Fall"", ""'d"")"
264596,969.32,0.9299,handstream,"('Close the World', 'Etterna Explosion Excitepack')"
318601,1325.61,0.9297,handstream,"('Glorious Crown (tpz over-Over-OVERCUTE REMIX)', 'Treatpack 1')"
264639,1243.8,0.9292,handstream,"('人生リセットボタン～ピアノアレンジ～', 'Etterna Explosion Excitepack')"
264740,920.68,0.9291,handstream,"('Serendipity', 'Etterna Explosion Excitepack')"
330005,1049.45,0.9278,handstream,"('Du und Ich', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
336666,1080.74,0.9278,handstream,"('Missing Banquet', 'Jumpstream Of Fighters Vol. 1')"
333328,967.93,0.9277,handstream,"('メイガスナイト', '#774 Etterna Explosion Excitepack')"
283622,1127.98,0.9276,handstream,"('Catch the Moment', 'Magicschool Arpia')"
257770,990.73,0.9262,handstream,"('Intro', 'cesspool of ribal 4')"
272306,1034.49,0.9258,handstream,"('St. Harry Potterhand', 'Hard Songs Megapack Volume 11')"
333492,1299.69,0.9251,handstream,"('Apocalypse', '#774 Etterna Explosion Excitepack')"
273836,1220.65,0.9245,handstream,"('Destiny', 'Icy X')"
313845,1014.82,0.9238,handstream,"('AiAe', 'Stepocalypse Set 1 - Tiers')"
283684,1088.71,0.9216,handstream,"('Limit Breaker x Survivor', 'Magicschool Arpia')"
328529,1172.87,0.9208,handstream,"('2 MINUTES FIGHTERS', 'Yolomania Vol. 4')"
328753,1006.54,0.9207,handstream,"('Exothermic', 'Yolomania Vol. 1')"
267699,1043.53,0.9204,handstream,"('St.What is Love?Hand', 'German Dump Mini Pack 3')"
299168,1247.19,0.9199,handstream,"('Grievous Lady', ""Rachel's Rabifiles"")"
251950,1281.71,0.9198,handstream,"('Flip Flap', ""ATTang's Bad Files"")"
321862,1251.36,0.9194,handstream,"('Tengaku', 'timdam snackpack')"
264468,1043.13,0.9186,handstream,"('Absolute Soul', 'Etterna Explosion Excitepack')"
328476,1203.01,0.9186,handstream,"('Licca', 'Yolomania Vol. 4')"
264793,945.29,0.9176,handstream,"('Der Wald (kors k Remix)', 'Fennec Fantasy')"
290620,981.71,0.9176,handstream,"('Deep Inside', 'Nuclear Blast JS Awesome Bomb Filez 5')"
283094,1387.59,0.9166,handstream,"('HEKIREKI', ""Lemon's Panty Shots"")"
271790,1077.96,0.9156,handstream,"('Thunderdome', 'hi19hi19 Pack 3 - Popcorn Blast JS Buttery Snack Filez')"
328754,1162.18,0.9146,handstream,"('No Disguise', 'Yolomania Vol. 1')"
264671,1240.43,0.9129,handstream,"('罪と罰～神様のアリバイ～', 'Etterna Explosion Excitepack')"
282027,1261.89,0.9122,handstream,"('Meatball Submarine', 'Lofty Minipack 4 (Paradise Loft)')"
272474,1216.0,0.9106,handstream,"('Over The Frail Dream', 'Hard Songs Megapack Volume 9')"
342839,1296.6,0.9106,handstream,"('Bikkuri sa setara yo!', 'interesting files i found in my discord dms')"
290612,1130.32,0.9089,handstream,"('Pandemonium', 'Nuclear Blast JS Awesome Bomb Filez 5')"
272309,1019.58,0.9075,handstream,"('Altitude', 'Hard Songs Megapack Volume 11')"
290615,1250.22,0.9044,handstream,"('Remixou Morbidou', 'Nuclear Blast JS Awesome Bomb Filez 5')"
328589,1095.04,0.9012,handstream,"('INSOMNIA', 'Yolomania Vol. 3')"
310299,1071.09,0.8982,handstream,"('Ne! Ko!', 'Speed Training For SM Volume 4')"
338717,1012.87,0.8982,handstream,"('210 - Maikaze', 'Polarin Pack 5')"
271878,1013.98,0.8979,handstream,"('Emerald Sword', 'hi19hi19 Pack 1 - Delicious Tournament Files')"
273819,1068.08,0.8969,handstream,"('DARK LEGACY', 'Icy X')"
328619,933.24,0.8933,handstream,"('Dear You', 'Yolomania Vol. 3')"
253830,1060.78,0.8902,handstream,"('21st. Century Digital girl', ""AZVW's Mini pack vol. 1 -BASIC-"")"
315294,1529.82,0.8892,handstream,"('kullirave', 'TESTOPACK')"
290710,1096.02,0.8883,handstream,"('four pieces of heaven', 'Nuclear Blast JS Awesome Bomb Filez 3')"
329983,1092.96,0.8842,handstream,"('Drop It', 'Xayy Lmao Mixtape (Feat. Chill Pill)')"
271374,1106.1,0.8828,handstream,"('Connect', 'Golgo13(Sensationer)')"
317008,1052.89,0.8823,handstream,"('Sopo RUBE Bootleg', 'Suomi 100')"
268281,1099.23,0.877,handstream,"('サンバランド', 'Fullerene Shift')"
251792,1204.2,0.8723,handstream,"('Taranis', 'Autotelic Jacks')"
333433,1054.7,0.8715,handstream,"('ネ！コ！', '#774 Etterna Explosion Excitepack')"
285179,1157.64,0.8685,handstream,"(""Jack o' Lantern"", 'Miracle Streamz')"
290855,1434.06,0.8655,handstream,"(""Cheshire's dance"", 'Nostealpack')"
290721,1152.04,0.8654,handstream,"('I May Be Dreaming', 'Nuclear Blast JS Awesome Bomb Filez 3')"
328487,1015.15,0.8646,handstream,"('overcomplexification', 'Yolomania Vol. 4')"
264462,989.06,0.8625,handstream,"('BEAUTIFUL WORLD', 'Etterna Explosion Excitepack')"
280793,1095.98,0.8589,handstream,"('Big Ship', 'Solo Rulz Pack 4')"
290591,1001.43,0.8536,handstream,"('Battle of the Mind', 'Nuclear Blast JS Awesome Bomb Filez 5')"
256731,1445.84,0.8382,handstream,"('AiAe', ""Bunch of Files You Probably Don't Have 3"")"
342679,1537.13,0.8365,handstream,"('[-EXTRA-] Harlem Shake', 'Fiery Stream Pack Vol.2')"
310368,1274.52,0.8258,handstream,"(""We Won't Be Alone"", 'Speed Training For SM Vol.2')"
283722,1069.43,0.8149,handstream,"('adrenaline!!!', 'Magicschool Arpia')"
245999,1353.71,0.8017,handstream,"('Another Sky', 'mizuki')"
316994,986.83,0.7983,handstream,"('Muna Pilluun Moon', 'Suomi 100')"
273404,1281.18,0.7934,handstream,"('I Wanna Be A Gabber Baby', 'Initial J Extra Stage')"
309114,1458.36,1.1625,chordjacks,"('KANE TAJIRI', 'SMOC EXTRA')"
263267,2086.47,1.1469,chordjacks,"('InfinitY Happy END-', 'Einar Final')"
343984,1672.66,1.143,chordjacks,"('GO', 'Super Polska Chordjack #4')"
316570,1498.1,1.1411,chordjacks,"('Mitotsudaira', 'Super Polska Chordjack #5')"
344030,1354.9,1.1365,chordjacks,"(""Herz an Herz (K1RA's Drenchcore Remix)"", 'Super Polska Chordjack #4')"
316743,1132.16,1.1353,chordjacks,"('gazer', 'Super Polska Chordjack #1')"
351052,2030.68,1.1337,chordjacks,"(""Inner Universe (Hyphen's Bootleg)"", ""THE chorrrrrrdjack server community selection's chordjack pack"")"
357856,1310.05,1.13,chordjacks,"('Dat Phonk', '01 - Super Argento Chordjack')"
351105,1824.64,1.127,chordjacks,"('The Words I Never Said in D&B', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
338205,1752.97,1.1251,chordjacks,"('Sword of Virgin', 'Fripside Chordjack Project')"
344103,1211.26,1.1245,chordjacks,"('my mother wants me dead (Sped Up Ver.)', 'Al Toke Collaboration Pack 2')"
351021,2015.39,1.1231,chordjacks,"('Chaoz Airflow', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
351039,2070.04,1.1213,chordjacks,"('Escape With The Clouds', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
316585,1579.33,1.12,chordjacks,"('Phantom Blood', 'Super Polska Chordjack #5')"
340789,1944.94,1.1168,chordjacks,"('Etude Op.10 No.1', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
351119,1846.05,1.1143,chordjacks,"('Abyss Of The Darkness (Cut Ver.)', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
290831,1403.57,1.1119,chordjacks,"('Catch The Wave', 'Nostealpack 2 (Worse Edition)')"
316601,1278.41,1.1093,chordjacks,"('Donut Hole', 'Super Polska Chordjack #3')"
353260,1382.24,1.1088,chordjacks,"('バンバード -Piano Version-', ""Tera's Megapack Volume 3"")"
316628,1643.71,1.1056,chordjacks,"('Aquarium', 'Super Polska Chordjack #3')"
344461,1795.98,1.1041,chordjacks,"(""Can't Take My Eyes Off You (Remix 1.1x)"", 'LazyFilez')"
351162,2087.96,1.1038,chordjacks,"('ukigumo', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
296185,1413.42,1.1029,chordjacks,"('Sudden Death', 'Overcome CV Package2')"
351041,2104.76,1.1027,chordjacks,"('Get Got', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
259508,1320.71,1.1026,chordjacks,"('Shrill False', 'Compulsive Chordjack Collection 2')"
338931,1548.31,1.1025,chordjacks,"('Super Lovely', 'Polarin Pack 4')"
344012,1841.66,1.1017,chordjacks,"('Imperishable Night 2006 (2016 Refine)', 'Super Polska Chordjack #4')"
343993,1392.68,1.1016,chordjacks,"('Havana (Dim Wilder Remix)', 'Super Polska Chordjack #4')"
339154,1187.52,1.0994,chordjacks,"('Aihana (Love+ Edit)', ""Xingyue's ETTERNA I"")"
344001,1466.9,1.098,chordjacks,"('First Drop', 'Super Polska Chordjack #4')"
338204,1686.41,1.0967,chordjacks,"('Fortissimo -from Insanity Affection-', 'Fripside Chordjack Project')"
333303,1393.0,1.0958,chordjacks,"('夜に駆ける', '#774 Etterna Explosion Excitepack')"
251907,2399.26,1.0955,chordjacks,"('Vertex BETA', 'ATTangs Dumpmix')"
332776,1227.79,1.0955,chordjacks,"('Kuro Kitou', '(^^) ChordJack Collection 2')"
351139,1545.22,1.0953,chordjacks,"('Girl A', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
249324,1184.15,1.0946,chordjacks,"('Rabbit in the Black Room', 'Acerola')"
344014,1432.29,1.0932,chordjacks,"('Gangbuk GENTLEMAN', 'Super Polska Chordjack #4')"
351157,2116.17,1.0897,chordjacks,"('Decoy', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
342226,1567.52,1.0894,chordjacks,"('Makiba', ""Kauitsu's Soup Pack"")"
316762,1602.48,1.0887,chordjacks,"('Big Brother', 'Super Polska Chordjack #1')"
338322,1435.97,1.0877,chordjacks,"('Departure Road', 'Blos Chordjack Pack 2')"
351169,1409.36,1.087,chordjacks,"('I Really Like You', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
323201,1326.61,1.0858,chordjacks,"('Xecus (Kucchi Hard Trance Remix)', 'Valedumps 3 (Route A)')"
339153,1190.68,1.0855,chordjacks,"('Kitsune no yomeiri', ""Xingyue's ETTERNA I"")"
316593,1419.73,1.0852,chordjacks,"('Curiosity', 'Super Polska Chordjack #3')"
301832,1330.31,1.0846,chordjacks,"(""Clover Heart's ~Re-Product mix~"", ""Restia's Restroom 21"")"
290555,1166.26,1.0845,chordjacks,"('Software Upgrade', 'Nuclear Kimchi Chordjack Pack')"
351147,1835.43,1.0839,chordjacks,"('Aci-L', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
316495,1559.57,1.0838,chordjacks,"('Super Fantasy', 'Super Polska Chordjack #6')"
301813,1474.29,1.0833,chordjacks,"('Chinese Food', ""Restia's Restroom OX"")"
290545,1256.01,1.0831,chordjacks,"('SO DEEP', 'Nuclear Kimchi Chordjack Pack')"
260252,1618.08,1.0827,chordjacks,"('Celestial Explosion(cut)', ""DD & JJ 'S BB"")"
258870,1445.54,1.0819,chordjacks,"('Fuzzy Future', 'Compulsive Chordjack Collection')"
316575,1699.37,1.0816,chordjacks,"('Millarca', 'Super Polska Chordjack #5')"
332760,1375.54,1.0812,chordjacks,"('Infinity', '(^^) ChordJack Collection 2')"
316696,1492.24,1.0808,chordjacks,"('oceanbird', 'Super Polska Chordjack #2')"
316687,1667.33,1.0807,chordjacks,"('The Creator', 'Super Polska Chordjack #2')"
332741,1443.25,1.0799,chordjacks,"('Glucagon', '(^^) ChordJack Collection')"
343982,2036.37,1.0795,chordjacks,"('Electric Butterfly', 'Super Polska Chordjack #4')"
261621,1279.0,1.0794,chordjacks,"('Kamui', 'Dingles Finale')"
290534,1456.16,1.0792,chordjacks,"('Car Sax', 'Nuclear Kimchi Chordjack Pack')"
339195,1566.46,1.0789,chordjacks,"('Kotonoha', 'ZeroCandy Stamina Chordjack Killer')"
344028,1426.07,1.0787,chordjacks,"('Light It Up (Short.ver)', 'Super Polska Chordjack #4')"
316510,1517.97,1.0769,chordjacks,"('Walk This Way', 'Super Polska Chordjack #6')"
341166,1045.85,1.0766,chordjacks,"('gulyayu (ANGUISH, EXILED BOOTLEG)', 'Super Polska Chordjack #8')"
332816,1262.35,1.0763,chordjacks,"('Pluton', '(^^) ChordJack Collection 2')"
343908,1468.03,1.0761,chordjacks,"(""Can't Take My Eyes Off You"", 'Milla Minipack 3 - Density')"
350702,1535.09,1.0754,chordjacks,"(""Rubik's Cube"", 'Bless You')"
332819,1255.11,1.0752,chordjacks,"('Kouhai no Bi', '(^^) ChordJack Collection 2')"
344021,1496.24,1.0747,chordjacks,"('Everblue', 'Super Polska Chordjack #4')"
290543,1085.55,1.0738,chordjacks,"('Come', 'Nuclear Kimchi Chordjack Pack')"
339095,1512.57,1.0728,chordjacks,"('Rose Quartz', ""RAR's Compressed Pack 9"")"
338012,1886.92,1.0725,chordjacks,"(""Drop It Like It's Hot!"", 'Blos pack 4')"
341188,1836.73,1.072,chordjacks,"('PTAZETA II BZRP Music Sessions #45', 'Super Polska Chordjack #9')"
351095,1713.75,1.0715,chordjacks,"('Bicha', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
253613,1238.98,1.0714,chordjacks,"(""Who's That Boy"", 'Bad.End')"
246139,1394.75,1.0705,chordjacks,"('VANESSA', '34GTR')"
329621,1158.64,1.0697,chordjacks,"('Bad Romance', ""Xingyue's ETTERNA IV"")"
332817,1375.95,1.0697,chordjacks,"('Hijitsuzaikei Joshitachi wa Dou Surya Ii Desu ka?', '(^^) ChordJack Collection 2')"
259563,1371.78,1.0694,chordjacks,"('Log-IN', 'Compulsive Chordjack Collection 2')"
351005,2096.45,1.0671,chordjacks,"('Lost Silver', ""THE chorrrrrrdjack server community selection's chordjack pack"")"
332786,1191.99,1.0669,chordjacks,"('Kimikage Enbukyou - Kitsune no Yomeiri -', '(^^) ChordJack Collection 2')"
343911,1461.0,1.0668,chordjacks,"('Everytime We Touch', 'Super Polska Chordjack ~Final Boss~')"
259459,1150.82,1.0666,chordjacks,"('鬼蜘蛛ト狐ノ獅子ト', 'Compulsive Chordjack Collection 2')"
318522,1314.26,1.0661,chordjacks,"('Zero-Two Battle Theme', 'The leftovers 2')"
259536,1137.13,1.0658,chordjacks,"('閃光のフレア', 'Compulsive Chordjack Collection 2')"
290524,1255.06,1.0658,chordjacks,"('Beyond The Limit', 'Nuclear Kimchi Chordjack Pack')"
287678,1601.48,1.0656,chordjacks,"('Haunted (dive to the heart remix)', 'Monheim Feedbacker Pack')"
264530,1163.44,1.0654,chordjacks,"('Get Rdy', 'Etterna Explosion Excitepack')"
